id,label,full_name,abn,tier,jurisdiction,legal_class,accountability,portfolio,sector,function,legislation,established,parent_id,description,budget_source,budget_000s,budget_type,financial_year,data_source,lat,lon,lga_code,geographic_scope,data_quality,last_verified,data_gaps,status,ring,cofog_code,cofog_label,cofog_confidence,sources_detail
AU-CW-ADVIS-BASPLAIMP,Basin Plan Implementat,Basin Plan Implementation Committee,13 679 821 382,Federal,CW,advisory,none,"Climate Change, Energy, the Environment and Water",Environment & Energy,regulatory,Basin Plan Implementation Agreement,2013,AU-CW-CCE-MDBA,"An Implementation Agreement (IA) was required under the Murray-Darling Basin Plan. The IA established the Basin Plan Implementation Committee (BPIC), as a high-level forum to monitor, review and make decisions relevant to implementing the Agreement. BPIC is chaired by the MDBA and includes officials from the Basin state agencies responsible for water resource management and environmental watering, the Commonwealth Environmental Water Holder, and the Commonwealth Department of the Environment and Energy. Four BPIC working groups have also been established - on water resource planning, environmental watering, trade rules, and monitoring and evaluation.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 05,Environmental Protection,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-NORPRAFISMAN,Northern Prawn Fishery,Northern Prawn Fishery Management Advisory Committee,,Federal,CW,advisory,none,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Fisheries Administration Act 1991,2014,AU-CW-CCE-FISHMANAAUTH,"The Northern Prawn Fishery Management Advisory Committee (NORMAC) is the principle advisory body for providing the AFMA Commission advice on the management of the Commonwealth 's Northern Prawn Fishery. Management Advisory Committees (MACs) are a major source of advice to AFMA, reflecting the experience and expertise of the range of stakeholders with interest in the fishery or fisheries covered by the MAC. MACs play a vital role in helping AFMA to fulfil its legislative functions and effectively pursue its objectives by acting as the main advisory body and link between AFMA and those with an interest in the fishery. MACs also provide advice to AFMA on a variety of issues including fisheries management arrangements, research, compliance and management costs. In general, MACs provide a forum where issues relating to a fishery are discussed, problems identified and possible solutions developed. The outcomes of these deliberations determine the recommendations that the MAC will make to the AFMA Commission. Generally, MACs are made up of members from commercial industry, fisheries management, the scientific community, the recreational fishing sector, the environment/conservation sector and, in some instances, the state governments. A typical MAC consists of an independent chairperson, an AFMA member, a research member, a recreational fishing member and up to four industry members and an environment/conservation member. Each MAC has an executive officer responsible to the chairperson. Members are generally appointed for terms of up to three years.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-SOUBLUTUNFIS,Southern Bluefin Tuna ,Southern Bluefin Tuna Fishery Management Advisory Committee,,Federal,CW,advisory,none,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Fisheries Administration Act 1991,1991,AU-CW-CCE-FISHMANAAUTH,"The Southern Bluefin Tuna Management Advisory Committee (SBTMAC) is the principal forum in which issues relating to the management of the domestic Southern Bluefin Tuna Fishery are discussed. Management Advisory Committees (MACs) are a major source of advice to AFMA, reflecting the experience and expertise of the range of stakeholders with interest in the fishery or fisheries covered by the MAC. MACs play a vital role in helping AFMA to fulfil its legislative functions and effectively pursue its objectives by acting as the main advisory body and link between AFMA and those with an interest in the fishery. MACs also provide advice to AFMA on a variety of issues including fisheries management arrangements, research, compliance and management costs. In general, MACs provide a forum where issues relating to a fishery are discussed, problems identified and possible solutions developed. The outcomes of these deliberations determine the recommendations that the MAC will make to the AFMA Commission. Generally, MACs are made up of members from commercial industry, fisheries management, the scientific community, the recreational fishing sector, the environment/conservation sector and, in some instances, the state governments. A typical MAC consists of an independent chairperson, an AFMA member, a research member, a recreational fishing member, up to four industry members and an environment/conservation member. Each MAC has an executive officer responsible to the chairperson. Members are generally appointed for terms of up to three years.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-SCAMAN,Scallop Management Adv,Scallop Management Advisory Committee,,Federal,CW,advisory,none,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Fisheries Administration Act 1991,2014,AU-CW-CCE-FISHMANAAUTH,"The Scallop Fishery Management Advisory Committee (Scallop MAC) is the principle forum in which issues relating to the management of scallops in the bass Strait under the jurisdiction of the Commonwealth. Management Advisory Committees (MACs) are a major source of advice to AFMA, reflecting the experience and expertise of the range of stakeholders with interest in the fishery or fisheries covered by the MAC. MACs play a vital role in helping AFMA to fulfil its legislative functions and effectively pursue its objectives by acting as the main advisory body and link between AFMA and those with an interest in the fishery. MACs also provide advice to AFMA on a variety of issues including fisheries management arrangements, research, compliance and management costs. In general, MACs provide a forum where issues relating to a fishery are discussed, problems identified, and possible solutions developed. The outcomes of these deliberations determine the recommendations that the MAC will make to the AFMA Commission. Generally, MACs are made up of members from commercial industry, fisheries management, the scientific community, the recreational fishing sector, the environment/conservation sector and, in some instances, the state governments. A typical MAC consists of an independent chairperson, an AFMA member, a research member, up to four industry members, a recreational fishing member and an environment/conservation member. Each MAC has an executive officer responsible to the chairperson. Members are generally appointed for terms of up to three years.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-GREBIGMAN,Great Australian Bight,Great Australian Bight Management Advisory Committee,,Federal,CW,advisory,none,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,"Established at the discretion of AFMA, Fisheries Administration Act 1991",1991,AU-CW-CCE-FISHMANAAUTH,"The Great Australian Bight Trawl Sector Management Advisory Committee (GABMAC) is the principal forum where issues relating to the sector are discussed, problems identified and possible solutions developed. GABMAC also provides an avenue for consultation between industry, managers, researchers, environment/conservation and state government officers. GABMAC continues to be AFMA's main source of advice on the management of the Fishery. GABMAC holds an annual public meeting each year. MACs are a major source of advice to AFMA, reflecting the experience and expertise of the range of stakeholders with interest in the fishery or fisheries covered by the MAC. MACs play a vital role in helping AFMA to fulfil its legislative functions and effectively pursue its objectives by acting as the main advisory body and link between AFMA and those with an interest in the fishery . The Committees also provide advice to AFMA on a variety of issues including fisheries management arrangements, research, compliance and management costs. In general, MACs provide a forum where issues relating to a fishery are discussed, problems identified and possible solutions developed. The outcomes of these deliberations determine the recommendations that the MAC will make to the AFMA Commission. Generally, MACs are made up of members from commercial industry, fisheries management, the recreational fishing sector, the scientific community, the environment/conservation sector and, in some instances, the state governments.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-SOUEASMAN,South East Management ,South East Management Advisory Committee,,Federal,CW,advisory,none,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,"Established at the discretion of AFMA, Fisheries Administration Act 1991",1991,AU-CW-CCE-FISHMANAAUTH,"The South East Management Advisory Committee is the overarching committee that provides management advice to AFMA for the following fisheries: ? Southern and Eastern Scalefish and Shark Fishery (including the Gillnet Hook and Trap Sector, the South Eastern Trawl Sector and the Great Australian Bight fishery) ? Small Pelagic Fishery ? Southern Squid Jig Fishery SEMAC provides management advice to the AFMA Commission and AFMA management on efficient and cost-effective fisheries management, and provides an avenue for consultation between industry, policy, conservation, state and territory governments, recreational and research fields. MACs are a major source of advice to AFMA, reflecting the experience and expertise of the range of stakeholders with interest in the fishery or fisheries covered by the MAC. MACs play a vital role in helping AFMA to fulfil its legislative functions and effectively pursue its objectives by acting as the main advisory body and link between AFMA and those with an interest in the fishery. MACs also provide advice to AFMA on a variety of issues including fisheries management arrangements, research, compliance and management costs. In general, MACs provide a forum where issues relating to a fishery are discussed, problems identified, and possible solutions developed. The outcomes of these deliberations determine the recommendations that the MAC will make to the AFMA Commission. MACs are made up of members from commercial industry, fisheries management, the scientific community, the recreational fishing sector, the environment/conservation sector and, in some instances, the state governments.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-SUBFISMAN,Sub-Antarctic Fisherie,Sub-Antarctic Fisheries Management Advisory Committee,,Federal,CW,advisory,none,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,"Established at the discretion of AFMA, Fisheries Administration Act 1991",1991,AU-CW-CCE-FISHMANAAUTH,"The Sub-Antarctic Fisheries Management Advisory Committee (South MAC) is the principle advisory body for providing the AFMA Commission advice on the management of the Commonwealth 's Heard Island and McDonald Islands (HIMI) Fishery and Macquarie Island Toothfish Fishery. This includes consideration of the outcomes and implications for Australian fishers from the meetings of the Commission for the Conservation of Antarctic Marine Living Resources (CCAMLR XXXI). Management Advisory Committees (MACs) are a major source of advice to AFMA, reflecting the experience and expertise of the range of stakeholders with interest in the fishery or fisheries covered by the MAC. MACs play a vital role in helping AFMA to fulfil its legislative functions and effectively pursue its objectives by acting as the main advisory body and link between AFMA and those with an interest in the fishery. MACs also provide advice to AFMA on a variety of issues including fisheries management arrangements, research, compliance and management costs. In general, MACs provide a forum where issues relating to a fishery are discussed, problems identified and possible solutions developed. The outcomes of these deliberations determine the recommendations that the MAC will make to the AFMA Commission. Generally, MACs are made up of members from commercial industry, fisheries management, the scientific community, the recreational fishing sector, the environment/conservation sector and, in some instances, the state governments. A typical MAC consists of an independent chairperson, an AFMA member, a research member, a recreational fishing member, up to four industry members and an environment/conservation member. Each MAC has an executive officer responsible to the chairperson. Members are generally appointed for terms of up to three years.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-RES,Respect@Work Council,Respect@Work Council,,Federal,CW,advisory,none,Attorney-General's,Justice & Safety,service,,2021,AU-SA-DEPT-AGD,"The Respect@Work Council brings together leaders from key government regulators and policy makers responsible for sexual harassment policies and complaints. The Respect@Work Council?s purpose is to improve coordination, consistency and clarity across existing legal and regulatory frameworks, and to identify ways to promote safer workplaces. The Respect@Work Council consists of the following core members: o Sex Discrimination Commissioner, Australian Human Rights Commission o General Manager, Fair Work Commission o Fair Work Ombudsman o CEO, Safe Work Australia o Chair, Heads of Workplace Safety Authorities o Chair, Heads of Workers? Compensation Authorities o Chair, Australian Council of Human Rights Authorities o Deputy Secretary, Integrity and International Group, Attorney-General?s Department",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 03,Public Order and Safety,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-GOVSOL,Australian Government ,Australian Government Solicitor,,Federal,CW,advisory,none,Attorney-General's,Justice & Safety,service,Judiciary Act 1903,2015,AU-SA-DEPT-AGD,AGS became part of the Attorney-General's Department on 1 July 2015. The AGS continues to operate as the pre-eminent provider of legal services to the Australian Government and its agencies and will have its own independent functional identity within the Department.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 03,Public Order and Safety,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-INTCON,Interception Consultat,Interception Consultative Committee,,Federal,CW,advisory,none,Attorney-General's,Justice & Safety,service,,1995,AU-SA-DEPT-AGD,Three times per year meeting of a forum constituted by the Attorney-General's Department and intercepting agencies including the Australian Crime Commission and the Australian Federal Police to discuss technical and legal policy issues arising from interception activities.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 03,Public Order and Safety,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-MODSLAEXPGRO,Modern Slavery Expert ,Modern Slavery Expert Advisory Group,,Federal,CW,advisory,none,Attorney-General's,Justice & Safety,service,,2020,AU-SA-DEPT-AGD,"The Modern Slavery Expert Advisory Group provides the Government expert advice on the operation of the Commonwealth Modern Slavery Act 2018. The Modern Slavery Expert Advisory Group comprises 20 members ? 14 members are organisations and 6 are individuals. Members represent a diverse cross-section of business, civil society, union and academic experts. Further information, including a list of current member organisations, is available on the Attorney-General?s Department website at https://www.ag.gov.au/crime/people-smuggling-and-human-trafficking/modern-slavery/modern-slavery-expert-advisory-group.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 03,Public Order and Safety,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-OPEGOVFOR,Open Government Forum,Open Government Forum,,Federal,CW,advisory,none,Attorney-General's,Justice & Safety,service,,2017,AU-SA-DEPT-AGD,"The Open Government Forum is Australia?s multi-stakeholder forum who are tasked with monitoring and driving implementation of the current National Action Plans, helping to develop the next National Action Plan, and raising awareness about open government.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 03,Public Order and Safety,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-POSSTA,Australia Post Stakeho,Australia Post Stakeholder Council,,Federal,CW,advisory,none,"Infrastructure, Transport, Regional Development, Communications, Sport & Arts",Transport & Infrastructure,service,,1992,AU-CW-GBE-AUSPOST,"Australia Post's Stakeholder Council is an external advisory group of 10 individuals whose role is to help Australia Post's communication and engagement with stakeholders. The council meets three times a year and is chaired by a member of the Australia Post Executive Team. Council members offer a range of views, representative of their roles and experience in small and medium business, industrial relations, direct marketing and corporate responsibility.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 11,Transport,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-NUM,Numbering Advisory Com,Numbering Advisory Committee,,Federal,CW,advisory,none,"Infrastructure, Transport, Regional Development, Communications, Sport & Arts",Transport & Infrastructure,service,"Australian Communications and Media Authority Act 2005, section 58",1991,AU-CW-CCE-ACMA,"The ACMA chairs the Numbering Advisory Committee. It assists the ACMA with telephone numbering issues, including rights of use and porting of numbers, scam reduction activities and numbering matters. The Committee is chaired by the ACMA, represented by a full-time ACMA Authority Member. Membership of the Committee will generally represent a range of views from the telecommunications industry, consumer interest groups and government. The ACMA may also invite observers to attend meetings, or otherwise provide advice to the Committee, where they have experience or an interest relevant to a particular issue.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 11,Transport,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-DEFCOL,Australian Defence Col,Australian Defence College,,Federal,CW,advisory,none,Defence,Defence,service,,2000,AU-CW-DEPT-DEFENCE,"Australian Defence College (ADC) was established to meet the strategic needs of the Australian Defence Force for joint professional military education and individual joint warfare training. This is achieved through delivery of courses, exercises and programs of study at the Australian Defence College and the Australian Defence Force Warfare Centre. Each centre has a different role in preparing Australian Defence Force personnel, Australian Public Servants and members of Defence industry for senior roles within a joint operating environment.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-DEFFORFINSER,Australian Defence For,Australian Defence Force Financial Services Consumer Centre,,Federal,CW,advisory,none,Defence,Defence,service,,2006,AU-CW-DEPT-DEFENCE,"The Centre operates pursuant to a Charter from the Chief of Defence Force (CDF). Its principal activity is the provision of financial and consumer education to Australian Defence Force members through their careers (including at initial training, pre and post deployment, and during transition) in alignment with the Government?s National Financial Capability Strategy. The Centre also provides the CDF and the Service Chiefs with technical assistance on related matters, as requested and fosters strong relationships with key regulators and industry bodies including the Australian Securities and Investments Commission (ASIC). The Centre has 5 members who are all currently ADF members; a Chair appointed by the CDF, as well as the Head People Capability and the Directors General Personnel for the Services.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-DEPDEFVETAFF,Departments of Defence,Departments of Defence and Veterans' Affairs Human Research Ethics Committee,,Federal,CW,advisory,none,Defence,Defence,service,,1989,AU-CW-DEPT-DEFENCE,"The Departments of Defence and Veterans? Affairs Human Research Ethics Committee (DDVA HREC) is the institutional Human Research Ethics Committee for the Department of Defence (Defence) and the Department of Veterans? Affairs (DVA). The Committee is registered with the National Health and Medical Research Council and is responsible for the expert review of human research proposals that are submitted for ethical review. The committee in constituted in accordance with the National Statement on Ethical Conduct in Human Research and the DDVA HREC Researcher and Administrative Guidelines. The Committee currently has 19 appointed members, with the majority of members being external to Defence and DVA. Members are appointed by the Vice Chief of the Defence Force and the Chief Operating Officer, DVA. The Committee reports annually to the National Health and Medical Research Council and to the Vice Chief of the Defence Force and the Chief Operating Officer at DVA in accordance with the Committee?s Terms of Reference. The Committee is accountable to the Surgeon General Australian Defence Force and the Repatriation Commission and the Military and Rehabilitation and Compensation Commission.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-GEOINTORG,Australian Geospatial ,Australian Geospatial Intelligence Organisation,,Federal,CW,advisory,none,Defence,Defence,service,,2000,AU-CW-DEPT-DEFENCE,"Australian Geo-spatial Intelligence Organisation (AGO) provides geospatial intelligence, from imagery and other sources, to support Australia's defence and national interests. AGO was formed by amalgamating the Australian Imagery Organisation, the Directorate of Strategic Military Geographic Information and the Defence Topographic Agency. On 2 December 2005, the functions of AGO were recognised in section 6B of the Intelligence Services Act 2001. AGO is part of the department and is not created under a separate statute.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-DEFFAM,Defence Families of Au,Defence Families of Australia,27 688 368 241,Federal,CW,advisory,none,Defence,Defence,service,,1986,AU-CW-DEPT-DEFENCE,"Defence Families of Australia was formed to improve the quality of life of Defence families and make recommendations and influence policy that directly affects families. The Department provides funding support to Defence Families of Australia. Members include 1 Defence Family Advocate, 8 National Delegates, 1 National Communications Officer and 1 National Policy Officer appointed by the Minister for Defence Personnel.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-DEFINTORG,Defence Intelligence O,Defence Intelligence Organisation,,Federal,CW,advisory,none,Defence,Defence,service,,1990,AU-CW-DEPT-DEFENCE,"The Defence Intelligence Organisation (DIO) provides intelligence assessment, advice and services to support the planning and conduct of the Australian Defence Force. DIO is part of the Department of Defence. DIO is recognised in section 29 of the Intelligence Services Act 2001, for the purposes of subjecting it to the review of certain matters by the Joint Committee on Intelligence and Security. DIO is part of the department and is not created under a separate statute.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-DEFSCITECGRO,Defence Science and Te,Defence Science and Technology Group,,Federal,CW,advisory,none,Defence,Defence,service,,1974,AU-CW-DEPT-DEFENCE,"Defence Science and Technology Group (DSTG) delivers valued scientific advice and technology solutions to the Government, Defence and Australia's national security agencies to support the conduct of Defence operations, the provision of Defence capabilities and the promotion of security and stability. DSTG is also responsible for whole-of-government coordination of science and technology support to national security. DSTG is part of the Department of Defence and is not created under a separate statute.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-FORENT,Forces Entertainment B,Forces Entertainment Board,68 706 814 312,Federal,CW,advisory,none,Defence,Defence,service,,2004,AU-CW-DEPT-DEFENCE,"The Board is responsible for fostering relationships with the entertainment and arts industries, and the media, with the aim of identifying, promoting and securing suitable entertainment for Australian Forces.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-PHOCENPOSMEN,Phoenix Australia - Ce,Phoenix Australia - Centre for Posttraumatic Mental Health,,Federal,CW,advisory,none,Defence,Health,service,"Department, the University of Melbourne and the Repatriation Committee",2000,AU-CW-DEPT-DEFENCE,"Phoenix Australia - Centre for Posttraumatic Mental Health belongs to Melbourne University. It does research for Defence via contractual arrangements. Phoenix Australia - Centre for Posttraumatic Mental Health undertakes world class trauma related research, policy advice, service development and education. Our innovative services help organisations and health professionals who work with people affected by traumatic events. Defence has one representative on the board.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-WOOPROARE,Woomera Prohibited Are,Woomera Prohibited Area Advisory Board,,Federal,CW,advisory,none,Defence,Defence,service,Agreed to as a recommendation of the Hawke Review 2011,2012,AU-CW-DEPT-DEFENCE,"The Woomera Prohibited Area (WPA) Advisory Board has an independent Chair and Deputy Chair, with ex officio members drawn from Commonwealth and South Australian stakeholder agencies. The Advisory Board?s role is to monitor and report on the balance of national security and economic interests in the WPA; - oversee the implementation of the co-existence policy arrangements; and - foster strategic relationships between Defence and non-Defence users of the WPA. The Board meets on a quarterly basis.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-ASIPACCENMIL,Asia Pacific Centre fo,Asia Pacific Centre for Military Law,,Federal,CW,advisory,none,Defence,Defence,service,Agreement for the Operation of the Asia-Pacific Centre for Military Law,2001,AU-CW-DEPT-DEFENCE,The aim of the Asia Pacific Centre for Military Law is to promote greater understanding of and increased respect for the Rule of Law in all aspects of military affairs both within the Australian Defence Force and amongst militaries in the Asia Pacific Region.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-GOVSECVETAGE,Australian Government ,Australian Government Security Vetting Agency,,Federal,CW,advisory,none,Defence,Defence,service,,2001,AU-CW-DEPT-DEFENCE,The Australian Government Security Vetting Agency (AGSVA) is the central agency for the processing and granting of security clearances for the majority of Australian Government agencies and state and territory agencies.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-MARDEF,Australian Maritime De,Australian Maritime Defence Council,,Federal,CW,advisory,none,Defence,Defence,service,,1982,AU-CW-DEPT-DEFENCE,"The Council meets twice a year to provide a forum in which senior Defence and industry stakeholders can exchange information on trends and matters of national maritime interest. There are 18 members, of which the Deputy Chief of the Navy is the Chair. The AMDC was formerly known as the Australian Shipping and Defence Council.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-ADVIS-FIRPRIREVOVE,First Principles Revie,First Principles Review Oversight Board,,Federal,CW,advisory,none,Defence,Defence,service,,2015,AU-CW-DEPT-DEFENCE,"The Oversight Board?s function is to provide independent advice to the Minister for Defence on embedding long-lasting change in Defence as intended through the First Principles Review. The Board assists in ensuring the intent of the Government-endorsed recommendations of the First Principles Review are fully realised in Defence. The Board provides assistance where required to the Secretary of Defence and the Chief of the Defence Force, and the Defence Leadership with implementing the remaining work of the First Principles Review.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,"legislation,budget_000s",active,10,COFOG-A 02,Defence,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
